text_slangwords,polarity
saya join sejak sudah tahun selama pakai topads tidak terkendala tepat di tanggal november secara tiba ads dalam barang saya hanya di malam menghabiskan sebesat jt padahal saya pasang ads di ratusan produk sayaberulang di tanggal kembali menyedot sekitat rb dalam barang yang sama tanggal an saya baru menyadari ads nya termakan begitu banyak lapor ke toped dr pusat bantuan dan live chat baled lama cs nya dan tidak mendapat jawaban yang memuaskan katanya sudah wajar,negatif
kenapa tokopedia setelah di perbarui jadi eror ganguan terus kalau di buka jawabnya terjadi ksalahan ulangbeberapa saat padahal jaringan bagus mau belanja saja susah apalagi caricari barang tidak bisa di buka,negatif
sangat tidak puas saya sudah beli kelas di tokopedia saya sudah kasi rating dan ulasan dan kelasnya sudah aktif tapi sertifikat belum muncul di dashboard karena katanya saya belum beri ulasan padahal sudah semua dan saya coba cek kembali transaksi saya di tokopedia tapi kenapa bisa belum ada transaksi padahal sudah jelas di dashboard bahwa saya sudah beli kelas di tokopedia dan kelasnya masih aktif,negatif
sudah lama gak belanja pakai toped karena malas skrg mahal giliran mau belanja karena ada promo tapi hanya untuk menarik pembeli saja ternyata giliran dipakai auto di batalkan oleh sistem padahal akun sblmnya tidak pernh ada masalah dan gk melanggar sk chat live juga blsnya sangat lama dan tidak ada solusi sudah grts ongkr tidak bisa digabung dg promo banyak skali biaya tambhan lainnya pengiriman sangatt lama pilih belanja ditoko sebelh dehhhh,negatif
pesan barang menggunakan aplikasi tokopedia mengecewakan di aplikasi bebas ongkos kirim tapi penjual langsung chat untuk bayar ongkos kirim ditempat setelah barang datang kalau begini saya lebih milih belanja dengan menggunakan aplikasi sebelah,negatif
sebelumnya suka banget sm tokped karena pengirimannya cepat tapi kok saya pesen barang bahkan di retur sepihak padahal saya ga ada niat mau retur karena nunggu banget barang tsb alesannya apa iya apa karena belanjanya terlalu sedikit atau ada masalah apa sama akun saya kecewa banget nunggu lama tapi barangnya di retur saat pengiriman,negatif
dulu ini aplikasi oke baget sekarang kecewa banget apalagi kurir dari tokped satria dari ptantaraja nya sering kali terlambat ngirim barang saya prnah ada yang sampai bulan belum datang dan sekarang barang saya terlambat dtang lagi sudah lewat hari dari estimasi padahal rumah saya di kota besardekat dengan jalan besar pula harga barang nya juga lebih mahal dari toko oren tolong lebih di tingkatkan performa nya,negatif
makin kesini sering dapat kendala saat belanja di toped dan akhirmya belanja yang terakhir membuat jera belanja di toped sudah bulan orderan gak selesai begitu di komplain penyelesaiannya sangat lama saya turunin jadi bintang dan pindah tempat belanja uninstal toped,positif
tokopedia setelah updatean baru gopay laternya beda jadi seperti si sebelah harus daftar lagi lewat tokopedia dengan limit yang tidak bisa diatur lebih nyaman dulu karena bisa atur lewat aplikasi gojek biar bisa mengurangi implusif juga memang sengaja khusus untuk belanja di tokopedia saja kalau mendesak bisa untuk layanan gojek yang lain sistem yang sekarang jadi buat kurang nyaman terus aplikasi gojek di hp jadi makin kurang digunakan cuman asal terkoneksi saja datanya sama tokopedia,negatif
ini apk lambat bangetttttttt suka ngelag pula masa mau bayar tagihan muter² di halaman paylater cicilan bagaimana mau bayar coba apa harus nunggu terlambat bayar terus kena bunga aneh ini apk lebih parahnya saya pilih bulan cicilan pas transaksi sudah selesai bahkan jadi bulan cicilan mengecewakan,negatif
aplikasi tidak jelas belanja hanya punya akun klaim voucher susah susah agar dapat benefit pas habis belanja akun tidak bisa digunakan belanja pakai voucher lagi barang sampai tidak dapat cashback padahal kupon cashback terpasang katanya tidak sesuai syarat dibaca bolak balik juga saya belanja tidak ada yang melanggar customer service ditanya melanggar nya dimana tidak bisa memberikan jawaban,negatif
setiap transaksi di akun saya yang memasukkan diskon setelah bayar selalu dibatalkan sistem dan dananya nggk kembali ke bank melainkan ke dana refund di tokopedia jadinya bahkan ribet seharusnya kalau dibatalkan iya kembalinya ke bank bukan ke aplikasi jadinya mengurus dua kali susah susah kenapa nggk diberi tahu kalau voucher diskon tidak bisa digunakan,negatif
ampun kirain kualitas lebih daripada si oren ternyata bodoh katanya pengguna baru ada gratis ongkos kirim setelah dipakai dan sudah pembayaran bahkan di cancel sama aplikasi katanya dan percuma uangnya ga bisa di refund juga karena cuman rb karena minim rb buat ditarik terus buat belanja ga bisa lagi kapok deh pakai si hijau,negatif
tolong tokopedia ini kenapaa saya belanja dan transaksi pertama dapat potharga ke karena saya baru pertama pakai jugaudah checkout dan sudah lunas pembayaran bahkan tiba tiba langsung pesanan dibatalkan secara otomatis oleh pihak tokopedia katanya karena ada pelanggaran manipulasi dan sejenisnyapadahal sudah seneng banget dapat promo ternyata bahkan zonkkk kesan pertama yang sangat tidak mengenakkan,negatif
akun di hack oknum dibobol habis semua saldo dan paylater tolong slogan belanja online aman dan nyaman diganti saja bila tidak bisa memberikan solusi belanja online tidak aman dan tidak nyaman bersama tokopedia jangan bikin kapok pelanggan akan tidak pakai tokopedia lagi selamanya bila sistem keamanan tokopedia sangat lemah seperti ini sudah isi saldo jutaan ternyata keamanannya lemah jadi sangat menyesal mempercayakan ke toped tlg yang lain jangan isi saldo banyak² siapa korban berikute,negatif
waktu waktu awal pakai tokped enak banget belanja rb sudah free ongkirtruss akirnya harus belanja rb baru free ongkos kirim dan setiap bulan sering ada fromo seperti itu setiap tanggal sampai akir bulan nah sekarang saya tunggu tungu sampai akir bulan ampir tidak ada bagaimana ini tokped apa saya harus pindah kelain hati kali yaaa,positif
ekspedisi yang berkerjasama dengan ecommerce ijo ini sangat lambat padahal pesan barangnya masih dalam satu kota masa sudah hari belum datang barangnya tidak seperti toko orn ekspedisinya sangat cepat order dalam satu kota jam sudah sampai ke customer,negatif
udh lama pakek tokopedia tapi kecewa karena sudah beberapa kali lewat estimasi sampai barang pengiriman terlalu lama sebenarnya gk begitu buat kecewa tapi udh lah pengiriman lama udh ajukan komplen trus barang sampai tapi gk semua ada tiba² udh di suru kasi ulasan padahal harus nya ada fitur apakah barang sudah sampai full atau sebagian tapi ini tidak ada dan langsung di suru kasi ulasan bahkan jauh lebih baik ecommerce brand sebelah,negatif
good aplication banyakin diskon atau free bea pengiriman dari banyak ecommerce cuma tokopedia yang simple pakainya dan sangat helpfull call centernya pernah kena masalah pengiriman tapi bisa diselesaikan dg sangat baik dg chat call center terimakasih toped,positif
tingkatkan kenyamanan dalam proses barang kirim barang yang terlalu lama diproses pelapak entah karena proses nya atau karena pelapak yang nakal dengan sengaja mengada barang dan ternyata tidak ada tingkatkan keamanan dan kenyamanan sebagai pembeli agar barang yang dibeli memang jelas benar adanya terimakasih,negatif
gak jelas ini aplikasi banyak bug nya mau beli barangpulsa gak bisa ada bacaan internal partner error gak jelas di kasih voucher promo ke buat pengguna baru pas di pakai ga bisa buset deh gak jelas bat kadang lambat juga idih aplikasi gak jelas suka php in orang orang susah susah ngumpulin uang pas mau checkout gak bisa aplikasi gak jelas lebih baik di hapus dari playstore,negatif
saya pengguna setia dan juga seller di tokopedia namun tokopedia belakangan buruk sekali sbg seller saya dirugikan amat sangat tanggal ada pembeli belanja senilai rb kirim via kantor pos saya melakukan pengiriman pada tanggal pembeli terima barang tanggal tanggal saya terima peringatan bahwa saya tidak input resi pdhal sudah tanggal pkl dinyatakan gagal menjual dan uang dikembalikan ke pembeli akhirnya buyer transfer uangnya ke saya saya mohon tokopedia memperbaiki kinerjanya,negatif
mantap nyaman belanja di sini namun akan lebih sangat nyaman jika customer bisa mengklasifikasikan barang favorit nya sesuai filter nya agar mudah saat dicari dan lebih rapih diatur perfolder gitu mudahan pihak tokped membaca saran saya edit bukan nya bahkan bagus fitur favorite nya bahkan makin nyusahin di lihat tolong di perbaiki,positif
tokopedia keren gak ragu lagi belanja lewat tokopedia uang gak akan hilang proses pengembalian uangnya pun otomatis ke saldo tokopedia dan bisa ditransfer langsung ke rek kita tanpa menunggu berhari mantap sukses kedepannya,positif
fitur diskusi ngacodiskusi yang diatas muncul lagi dibawah dan sekarang fitur sortingnya ikutan ngaco hitam yang sudah kelewat muncul lagi dibawah beberapa kali sorting ulasan bahkan yang muncul ulasan paling sedikit nambah sini nambah error,negatif
maaf iya min kayaknya yang namanya bonus poin coin atau apapun yang sejenis bonusnya kayaknya gk ada yang bisa kepake kecuali lagi diskon itupun terkadang kena imbasnya di ongkirnya yang mahal jadi cuma bisa ngasi bintang saja lah dulu iya min,negatif
aplikasinya bagus cuman skrng makin kesini makin pelit promonya voucher gratis ongkos kirim dan cashback harus milih salah satu nggk bisa digabung ku kira ada by transaksi setiap co akan diganti dg promo cashback yang makin banyak ehh bahkan ada kebijakan baru yang sangat sungguh terlalu jangan salahkan user kalau bnyak yang tidak mau co diaplikasi ini dan merasa kecewa,negatif
suka sekali dengan aplikasi ini sangat mudah di gunakan dan fiturnya pun sangat mudah di pahami serta banyak sekali gratis ongkos kirim sehingga membuat hati senang kalau checkout di tokopedia thxuuu tokped,positif
aneh banget kupon gak bisa dipakai ditokoiklan yang ada potongan harganya ayolah gak semua tokoiklan produk potongan hargadiscnya itu real dr harga aslinya masa iya gara itu kupon cashback jadi gabisa dipakai wkwk lawak,negatif
saya kecewa saya sudah daftar dan semua alamat sudah lengkap belanja serba seribu transaksi berhasil sudah saya bayar bahkan dibatalin mana saldo gak bisa ditarik saldo kurang dari rb rugi segalanya,negatif
transaksi dana selalu ada potongan ntah itu pembatalan membeli atau tarik saldo ke rekening beda sama aplikasi oren setiap transaksi tidak ada potongan tarik saldo ke rekening saja sampai hari hahaha aplikasi oren saja cuma menit aplikasi busuk,negatif
seneng belanja disini yang bikin gak seneng itu jasa kurirnya plus estimasi tiba tujuan juga lama tidak jarang kurir yang ngantarkan paket sesuai estimasinya padahal jaraknya dekat yang biasanya hari sampai karena estimasinya hari tiba tujuanpun jadi hari ini yang perlu diperhatikan,positif
halo tokped saya sebagai pelanggan kecewa si tokped kerjasama nya sama ekspedisi anteraja sudah tahu anteraja lambat banget ngirim paket kalau bisa ganti saja sih ekspedisi lain masih banyak loh ekspedisi yang bagus masa kalah sama aplikasi tiktok pengiriman nya secepat kilat tolong iya di tingkatkan lagi pengiriman nya jangan pakai anteraja pliss,negatif
katanya ongkos kirim gratis dari daftar keranjang di cek tetap ada biaya kirimnya saya belum perna belanja free ongkos kirim hanya dapat potongan dari voucer belanja perdana saja kita terakhir mau belanja reciever parabola alamat kirim jakarta tetap kena biaya ongkos kirim gak jadi lah belanja jujur saja suka di sebelahaslii free ongkos kirim sering dapat ini hanya unek kita silahkan di terima atau di perbaiki,positif
kurir rekomendasinya super lambat kalau kurir saling transit ke kurir yang lain sama saja dengan memberikan x pengiriman bukan bukan makin cepat bahkan kayak memperbarui tanggal pengiriman,negatif
biaya layanan jika tidak pakai gopay biaya jasa aplikasi naik ongkos kirim makin mahal apalagi yang dilayanitokopedia disuruh langganan plus biaya lagi voucher cashback dan ongkos kirim ga bisa digabung sudah ga ada voucher dan event seperti tanggal atau bebas ongkos kirim memakai kurir rekomendasi juga payah lama dan kebanyakan dioper semenjak merger jadi mengecewakan customer kebanyakan ngiklan di tv pokoknya makin mundur iya lebih baik kalau belanja online di oren atau lajada,negatif
tokopedia tuh tidak ada uang sistem bayar ditempat iya saya baru download dan baru mau beli barang disini tapi ternyata sistem bayar ditempat nya tidak ada uang untuk saya yang ga punya kendaraan seperti nya repot kalau harus bayar ke minimarket karena alfamart atau minimarket yang lainnya jauh dari rumah saya maaf saya kasih bintang karena belanja online harusnya mempermudah untuk yang males belanja keluar ini harus keluar juga,negatif
ini setelah update kok notif ga bisa di buka saya seller dan begitu upgrade bahkan mau lihat pesanan customer isinya bodoh tulisan nya terjadi kesalahan upangi beberapa saat lagi begitu saja terus ini saya mau proses pesanan dan masukkan resi gmn,negatif
saya beli dengan diskon dan gratis ongkos kirim yang tersedia di hemat promo yang tersedia setelah dilakukan chek out dan pembayaran tiba² transaksi dibatalkan otomatis oleh pihak tokopedia ini kenapa iya kalau memang merasa rugi jangan pasang promo harusnya bikin bingung konsumen,negatif
ubah saja jadi bintang sebenernya senang pakai tokopedia tapi setelah ada fitur kurir rekomendasi pengiriman jadi lama ini sudah lama ganti ekspedisi lagi hadeuuh sedang apa repot repot ganti ekspedisi ekspedisi saja barang kadang rusak apalagi ganti ekspedisihadeeuhudah saja tetapkan ekspedisi kayak tetanggangapain berinovasi tapi bahkan jadi kemunduran pelayanankunci intinya pelanggan itu ingin paket secepatnya diterima,negatif
tidak jelasss kecewa sama tokopedia sebelum sebelumnya pesan barang dari akun lain gak ada masalah tapi waktu pesan barang promo yang pengguna baru tiba tiba dibatalin alasannya karena penyalahgunaan voucher pengguna baru padahal asli itu baru buat akun seharusnya kalau emang gak bisa gak perlu kasi fitur pengguna baru gitu kecewa,negatif
terima kasih buat tokped tapi maaf aplikasi yang sekarang terlalu lambat ux kacau banyak icon yang gak muncul gambar juga terkadang gak muncul tolong diperbaiki terima kasih,negatif
